"DateTime","Bus","Generation (MW)","Load (MW)","Price ($/MWh)","Revenue ($)","Cost ($)","Deficit(MW)","Surplus(MW)"
"20-OCT-2013 07:30","720",54.29,0.00,8.83,239.74,0.00,0.00,0.00
"20-OCT-2013 07:30","721",54.29,0.00,8.83,239.74,0.00,0.00,0.00
"20-OCT-2013 07:30","722",0.00,0.00,8.83,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","723",0.00,-13.98,9.23,0.00,-64.52,0.00,0.00
"20-OCT-2013 07:30","724",0.00,0.00,9.25,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","725",0.00,4.40,9.26,0.00,20.40,0.00,0.00
"20-OCT-2013 07:30","726",0.00,0.00,9.18,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","727",32.80,0.00,9.02,147.88,0.00,0.00,0.00
"20-OCT-2013 07:30","729",32.80,0.00,9.02,147.88,0.00,0.00,0.00
"20-OCT-2013 07:30","730",32.80,0.00,9.02,147.88,0.00,0.00,0.00
"20-OCT-2013 07:30","731",32.80,0.00,9.02,147.88,0.00,0.00,0.00
"20-OCT-2013 07:30","732",32.80,0.00,9.02,147.88,0.00,0.00,0.00
"20-OCT-2013 07:30","733",33.33,0.00,8.90,148.29,0.00,0.00,0.00
"20-OCT-2013 07:30","734",33.33,0.00,8.90,148.29,0.00,0.00,0.00
"20-OCT-2013 07:30","735",33.33,0.00,8.90,148.29,0.00,0.00,0.00
"20-OCT-2013 07:30","736",0.00,0.00,8.89,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","737",0.00,0.00,8.90,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","738",0.00,0.00,9.02,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","739",0.00,24.25,9.09,0.00,110.25,0.00,0.00
"20-OCT-2013 07:30","740",0.00,0.00,9.09,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","741",0.00,0.00,9.07,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","742",0.00,572.99,9.30,0.00,2665.40,0.00,0.00
"20-OCT-2013 07:30","743",0.00,0.00,9.09,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","744",0.00,0.00,9.17,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","745",0.00,0.00,9.23,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","746",0.00,0.00,9.23,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","747",0.00,0.00,9.09,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","748",0.00,0.00,10.47,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","749",0.00,0.00,10.39,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","750",0.00,0.52,10.38,0.00,2.70,0.00,0.00
"20-OCT-2013 07:30","751",0.00,48.18,10.39,0.00,250.35,0.00,0.00
"20-OCT-2013 07:30","752",0.00,0.00,10.41,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","753",0.00,0.00,9.80,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","754",0.00,14.16,10.26,0.00,72.61,0.00,0.00
"20-OCT-2013 07:30","755",0.00,0.00,10.74,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","756",0.00,0.00,9.85,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","757",0.00,0.00,10.16,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","758",33.00,0.00,9.70,160.01,0.00,0.00,0.00
"20-OCT-2013 07:30","759",0.00,0.00,9.89,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","760",0.00,19.76,9.93,0.00,98.16,0.00,0.00
"20-OCT-2013 07:30","761",0.00,0.00,9.96,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","762",0.00,0.00,9.63,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","763",0.00,0.00,9.74,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","764",0.00,0.00,9.58,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","765",0.00,0.00,9.54,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","766",0.00,0.00,9.82,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","767",0.00,0.00,9.80,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","768",0.00,0.00,9.87,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","769",17.45,0.00,8.68,75.68,0.00,0.00,0.00
"20-OCT-2013 07:30","770",0.00,0.00,9.53,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","771",0.00,0.00,9.30,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","772",0.00,15.00,9.11,0.00,68.31,0.00,0.00
"20-OCT-2013 07:30","773",0.00,0.00,10.72,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","774",0.00,0.00,10.72,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","775",0.00,0.00,10.41,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","776",0.00,0.00,10.47,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","777",0.00,0.00,10.48,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","778",0.00,0.00,10.48,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","779",0.00,0.00,10.41,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","782",0.00,0.00,10.39,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","784",0.00,0.00,10.39,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","785",0.00,0.00,10.41,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","786",0.00,0.00,10.35,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","787",0.00,0.00,10.54,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","788",0.00,0.00,10.17,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","789",0.00,0.00,9.96,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","790",0.00,0.00,9.96,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","791",0.00,0.00,10.43,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","792",0.00,0.00,10.43,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","793",0.00,0.00,9.76,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","794",0.00,0.00,9.76,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","795",0.00,0.00,9.76,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","796",0.00,0.00,9.74,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","797",0.00,0.00,9.63,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","798",0.00,0.00,9.63,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","799",0.00,0.00,9.54,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","800",0.00,0.00,9.57,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","801",0.00,0.00,9.65,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","802",0.00,0.00,9.40,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","803",0.00,0.00,9.37,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","804",0.00,0.00,9.36,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","805",0.00,0.00,9.35,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","806",0.00,0.00,9.33,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","807",0.00,0.00,9.65,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","808",0.00,0.00,9.65,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","809",0.00,0.00,9.01,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","810",0.00,0.00,9.06,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","811",0.00,0.00,9.10,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","812",0.00,0.00,9.10,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","813",0.00,0.00,9.09,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","814",0.00,0.00,9.10,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","815",0.00,0.00,9.28,0.00,0.00,0.00,0.00
"20-OCT-2013 07:30","816",0.00,0.00,8.89,0.00,0.00,0.00,0.00
