"DateTime","Node","Generation (MW)","Load (MW)","Price ($/MWh)","Revenue ($)","Cost ($)","Deficit(MW)","Surplus(MW)"
"20-OCT-2013 07:30","ORO1101",0.00000,1.81400,9.84101,0.00000,8.92580,0.00000,0.00000
"20-OCT-2013 07:30","ORO1102",0.00000,1.78800,9.86498,0.00000,8.81929,0.00000,0.00000
"20-OCT-2013 07:30","OTA0221",0.00000,25.28800,10.39729,0.00000,131.46329,0.00000,0.00000
"20-OCT-2013 07:30","OTA1101",0.00000,1.52000,10.39078,0.00000,7.89699,0.00000,0.00000
"20-OCT-2013 07:30","OTA1102",0.00000,0.52000,10.37733,0.00000,2.69811,0.00000,0.00000
"20-OCT-2013 07:30","OTI0111",0.00000,0.10700,8.95932,0.00000,0.47932,0.00000,0.00000
"20-OCT-2013 07:30","PAK0331",0.00000,50.48400,10.38749,0.00000,262.20107,0.00000,0.00000
"20-OCT-2013 07:30","PAL0331",0.00000,4.40400,9.26500,0.00000,20.40153,0.00000,0.00000
"20-OCT-2013 07:30","PAO1101",0.00000,19.64200,10.64407,0.00000,104.53540,0.00000,0.00000
"20-OCT-2013 07:30","PEN0221",0.00000,18.35200,10.42594,0.00000,95.66842,0.00000,0.00000
"20-OCT-2013 07:30","PEN1101",0.00000,84.47500,10.40988,0.00000,439.68737,0.00000,0.00000
"20-OCT-2013 07:30","PNI0331",0.00000,6.49200,9.70372,0.00000,31.49829,0.00000,0.00000
"20-OCT-2013 07:30","RDF0331",0.00000,25.50100,9.93199,0.00000,126.63778,0.00000,0.00000
"20-OCT-2013 07:30","RFN1101",0.00000,3.68900,9.82687,0.00000,18.12566,0.00000,0.00000
"20-OCT-2013 07:30","RFN1102",0.00000,3.64700,9.84480,0.00000,17.95199,0.00000,0.00000
"20-OCT-2013 07:30","ROS0221",0.00000,46.32900,10.43860,0.00000,241.80490,0.00000,0.00000
"20-OCT-2013 07:30","ROS1101",0.00000,23.18100,10.41953,0.00000,120.76761,0.00000,0.00000
"20-OCT-2013 07:30","SBK0331",0.00000,20.57600,9.53533,0.00000,98.09946,0.00000,0.00000
"20-OCT-2013 07:30","SDN0331",0.00000,24.24900,9.09317,0.00000,110.25020,0.00000,0.00000
"20-OCT-2013 07:30","SFD0331",0.00000,18.25100,10.00552,0.00000,91.30537,0.00000,0.00000
"20-OCT-2013 07:30","SFD2201",0.00000,0.74000,9.93321,0.00000,3.67529,0.00000,0.00000
"20-OCT-2013 07:30","SPN0331",0.00000,21.18800,9.44399,0.00000,100.04964,0.00000,0.00000
"20-OCT-2013 07:30","SPN0661",0.00000,3.89600,9.42702,0.00000,18.36383,0.00000,0.00000
"20-OCT-2013 07:30","STU0111",0.00000,6.20200,9.34249,0.00000,28.97107,0.00000,0.00000
"20-OCT-2013 07:30","SVL0331",0.00000,32.32300,10.48981,0.00000,169.53114,0.00000,0.00000
"20-OCT-2013 07:30","SWN2201",0.00000,1.44000,10.39240,0.00000,7.48253,0.00000,0.00000
"20-OCT-2013 07:30","TAK0331",0.00000,43.82800,10.37740,0.00000,227.41024,0.00000,0.00000
"20-OCT-2013 07:30","THI2201",0.00000,3.08000,10.11080,0.00000,15.57063,0.00000,0.00000
"20-OCT-2013 07:30","TIM0111",0.00000,27.93000,9.34807,0.00000,130.54583,0.00000,0.00000
